,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,PERIOD,GAME_WON
161,0022200996,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,4.000000:55,1,3,0.333,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,2,-4.0,4,False
162,0022201012,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,9.000000:35,1,4,0.25,0,2,0.0,0,0,0.0,0,1,1,0,2,0,1,0,2,0.0,1,True
163,0022201012,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:35,2,6,0.333,1,3,0.333,0,0,0.0,0,2,2,1,0,0,1,1,5,-1.0,2,True
164,0022201012,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,9.000000:35,2,6,0.333,1,3,0.333,2,2,1.0,1,1,2,2,0,0,0,0,7,3.0,3,True
165,0022201012,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,10.000000:39,5,7,0.714,3,5,0.6,0,0,0.0,0,0,0,1,0,1,2,0,13,-1.0,4,True
166,0022201012,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,5.000000:00,3,4,0.75,1,2,0.5,2,2,1.0,0,1,1,0,0,0,1,0,9,9.0,5,True
167,0022201025,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,10.000000:48,4,5,0.8,3,3,1.0,1,1,1.0,0,3,3,3,0,0,1,1,12,23.0,1,True
168,0022201025,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,6.000000:49,1,2,0.5,0,0,0.0,1,1,1.0,0,0,0,1,0,0,2,2,3,-9.0,2,True
169,0022201025,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,12.000000:00,1,4,0.25,0,2,0.0,3,4,0.75,2,2,4,1,0,0,1,1,5,-7.0,3,True
170,0022201025,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,3.000000:50,1,2,0.5,1,1,1.0,0,0,0.0,0,0,0,0,0,0,1,0,3,7.0,4,True
171,0022201041,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,12.000000:00,5,8,0.625,2,4,0.5,0,0,0.0,0,1,1,0,1,0,1,0,12,-5.0,1,False
172,0022201041,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,6.000000:53,3,4,0.75,2,3,0.667,0,0,0.0,0,0,0,1,1,0,1,0,8,-2.0,2,False
173,0022201041,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,12.000000:00,9,11,0.818,3,4,0.75,0,0,0.0,0,1,1,1,0,0,0,1,21,-3.0,3,False
174,0022201041,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:39,3,5,0.6,1,3,0.333,2,4,0.5,0,0,0,4,0,0,0,0,9,-1.0,4,False
175,0022201048,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:28,3,5,0.6,0,1,0.0,1,1,1.0,1,0,1,3,0,0,1,0,7,2.0,1,False
176,0022201048,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,10.000000:07,3,8,0.375,1,5,0.2,0,0,0.0,0,2,2,1,0,0,2,0,7,-1.0,2,False
177,0022201048,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:50,2,6,0.333,1,2,0.5,2,2,1.0,0,0,0,0,0,0,1,1,7,-4.0,3,False
178,0022201048,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,10.000000:53,4,8,0.5,2,5,0.4,0,0,0.0,1,2,3,1,0,0,2,1,10,2.0,4,False
179,0022201061,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:57,0,3,0.0,0,2,0.0,2,2,1.0,1,2,3,3,0,0,1,0,2,-3.0,1,False
180,0022201061,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:40,2,3,0.667,1,2,0.5,1,2,0.5,0,1,1,1,0,0,0,0,6,0.0,2,False
181,0022201061,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,6.000000:43,1,5,0.2,1,2,0.5,0,0,0.0,0,2,2,1,0,0,0,0,3,-1.0,3,False
182,0022201061,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,5.000000:44,2,4,0.5,1,2,0.5,0,0,0.0,0,2,2,0,0,0,0,1,5,-6.0,4,False
183,0022201074,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:37,0,3,0.0,0,2,0.0,0,0,0.0,0,2,2,1,0,0,1,0,0,3.0,1,True
184,0022201074,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,12.000000:00,5,9,0.556,3,5,0.6,2,2,1.0,1,3,4,2,2,0,1,0,15,0.0,2,True
185,0022201074,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,6.000000:43,1,4,0.25,0,3,0.0,2,2,1.0,0,0,0,1,0,0,0,0,4,-5.0,3,True
186,0022201074,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,9.000000:46,4,7,0.571,2,5,0.4,1,1,1.0,0,1,1,1,0,1,2,3,11,7.0,4,True
187,0022201086,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:27,1,1,1.0,0,0,0.0,0,0,0.0,0,2,2,2,0,0,2,1,2,-1.0,1,True
188,0022201086,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:05,3,6,0.5,1,4,0.25,0,0,0.0,0,2,2,5,0,0,0,1,7,3.0,2,True
189,0022201086,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:51,2,6,0.333,0,1,0.0,0,0,0.0,1,0,1,3,0,0,0,0,4,3.0,3,True
190,0022201086,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,10.000000:19,3,5,0.6,1,3,0.333,0,0,0.0,0,0,0,3,0,0,1,0,7,5.0,4,True
191,0022201103,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:37,3,5,0.6,0,1,0.0,0,0,0.0,0,0,0,1,0,0,1,0,6,-1.0,1,True
192,0022201103,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:37,1,2,0.5,1,2,0.5,5,6,0.833,0,1,1,0,0,0,1,0,8,8.0,2,True
193,0022201103,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,9.000000:12,3,7,0.429,1,4,0.25,0,0,0.0,0,1,1,1,0,0,0,1,7,-4.0,3,True
194,0022201103,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,12.000000:00,3,4,0.75,0,0,0.0,2,2,1.0,0,6,6,1,0,0,0,1,8,17.0,4,True
195,0022201121,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,5.000000:07,1,2,0.5,1,2,0.5,0,0,0.0,0,1,1,2,0,0,0,2,3,2.0,1,False
196,0022201121,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,12.000000:00,3,10,0.3,1,5,0.2,0,0,0.0,0,3,3,5,0,0,0,0,7,2.0,2,False
197,0022201121,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,10.000000:20,3,6,0.5,2,4,0.5,0,0,0.0,0,0,0,0,0,0,2,1,8,-1.0,3,False
198,0022201121,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:46,1,5,0.2,0,2,0.0,0,0,0.0,0,2,2,2,1,0,1,0,2,-1.0,4,False
199,0022201135,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,10.000000:07,3,6,0.5,2,3,0.667,1,1,1.0,1,2,3,1,0,0,1,0,9,-8.0,1,True
200,0022201135,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:21,3,5,0.6,1,2,0.5,1,1,1.0,0,0,0,1,1,0,2,0,8,-7.0,2,True
201,0022201135,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,10.000000:11,4,8,0.5,4,8,0.5,1,2,0.5,0,3,3,3,1,0,1,0,13,12.0,3,True
202,0022201135,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:18,4,6,0.667,1,2,0.5,0,0,0.0,1,1,2,3,1,0,0,0,9,15.0,4,True
203,0022201158,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:57,2,4,0.5,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,-9.0,1,True
204,0022201158,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:47,3,6,0.5,3,4,0.75,1,1,1.0,0,0,0,0,0,0,0,0,10,-1.0,2,True
205,0022201158,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:20,1,3,0.333,1,1,1.0,0,0,0.0,0,0,0,4,0,0,1,0,3,-6.0,3,True
206,0022201158,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:40,5,8,0.625,3,5,0.6,3,3,1.0,1,1,2,1,0,0,0,1,16,13.0,4,True
207,0022201175,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:28,0,4,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,1,0,0,0,4.0,1,False
208,0022201175,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,11.000000:16,5,10,0.5,0,4,0.0,1,1,1.0,0,0,0,1,0,0,1,1,11,-2.0,2,False
209,0022201175,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:42,2,6,0.333,1,3,0.333,2,2,1.0,0,1,1,1,0,1,2,0,7,-9.0,3,False
210,0022201175,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,9.000000:26,1,8,0.125,1,6,0.167,0,0,0.0,1,0,1,1,0,0,0,0,3,2.0,4,False
211,0022201187,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,11.000000:04,3,9,0.333,1,4,0.25,0,0,0.0,0,2,2,2,0,0,0,1,7,-2.0,1,True
212,0022201187,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:52,6,7,0.857,3,4,0.75,2,2,1.0,0,1,1,0,0,0,0,1,17,-4.0,2,True
213,0022201187,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,12.000000:01,1,8,0.125,1,4,0.25,3,3,1.0,0,2,2,2,0,0,0,1,6,7.0,3,True
214,0022201187,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,5.000000:48,1,1,1.0,1,1,1.0,1,1,1.0,0,0,0,2,1,0,0,0,4,13.0,4,True
215,0022201211,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,9.000000:27,2,3,0.667,2,3,0.667,0,0,0.0,0,3,3,2,2,1,2,0,6,14.0,1,True
216,0022201211,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:38,1,2,0.5,0,1,0.0,5,5,1.0,1,0,1,0,0,0,1,0,7,-2.0,2,True
217,0022201211,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:59,4,6,0.667,1,2,0.5,0,0,0.0,0,1,1,1,0,0,2,1,9,10.0,3,True
218,0022201211,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:37,1,3,0.333,0,1,0.0,1,2,0.5,0,2,2,3,0,0,0,0,3,11.0,4,True
219,0022201230,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,9.000000:13,3,5,0.6,2,4,0.5,0,0,0.0,0,3,3,6,0,0,0,0,8,21.0,1,True
220,0022201230,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:17,4,7,0.571,2,4,0.5,0,0,0.0,0,0,0,1,0,0,0,0,10,1.0,2,True
221,0022201230,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,5.000000:57,2,3,0.667,1,2,0.5,3,3,1.0,0,2,2,0,0,0,1,0,8,4.0,3,True
222,0022300005,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:54,1,2,0.5,1,2,0.5,3,3,1.0,1,2,3,2,1,0,0,1,6,4.0,1,True
223,0022300005,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:37,2,4,0.5,2,3,0.667,0,0,0.0,0,1,1,3,1,0,3,0,6,-1.0,2,True
224,0022300005,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,6.000000:53,4,6,0.667,2,4,0.5,2,2,1.0,2,1,3,0,0,0,0,0,12,-7.0,3,True
225,0022300005,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:59,2,3,0.667,0,1,0.0,2,2,1.0,0,1,1,2,0,0,0,0,6,9.0,4,True
226,0022300051,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:14,3,5,0.6,2,4,0.5,0,0,0.0,0,1,1,1,0,0,2,0,8,-5.0,1,True
227,0022300051,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:27,2,4,0.5,0,1,0.0,0,0,0.0,0,0,0,3,0,0,1,0,4,9.0,2,True
228,0022300051,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,10.000000:50,4,7,0.571,3,5,0.6,0,0,0.0,0,1,1,2,1,0,1,1,11,8.0,3,True
229,0022300051,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:18,2,4,0.5,2,4,0.5,6,6,1.0,0,1,1,0,0,0,2,1,12,-8.0,4,True
230,0022300060,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:48,2,5,0.4,1,2,0.5,3,3,1.0,3,1,4,2,0,0,0,0,8,15.0,1,False
231,0022300060,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,9.000000:03,3,6,0.5,1,4,0.25,1,1,1.0,0,4,4,3,0,0,2,0,8,5.0,2,False
232,0022300060,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,9.000000:09,2,4,0.5,1,3,0.333,3,3,1.0,0,1,1,0,0,0,1,2,8,-4.0,3,False
233,0022300060,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,10.000000:03,1,5,0.2,1,3,0.333,2,2,1.0,0,1,1,1,0,1,2,3,5,-9.0,4,False
234,0022300062,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,9.000000:19,3,4,0.75,2,3,0.667,0,0,0.0,0,2,2,0,0,0,0,1,8,-4.0,1,False
235,0022300062,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:39,1,7,0.143,0,4,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,-20.0,2,False
236,0022300062,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:32,3,6,0.5,1,4,0.25,4,4,1.0,1,1,2,1,1,0,1,1,11,15.0,3,False
237,0022300062,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,6.000000:15,1,3,0.333,1,3,0.333,3,3,1.0,0,1,1,0,0,0,1,1,6,0.0,4,False
238,0022300087,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:55,3,5,0.6,1,3,0.333,0,0,0.0,0,1,1,1,0,0,0,0,7,-1.0,1,True
239,0022300087,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,9.000000:12,3,4,0.75,2,3,0.667,3,3,1.0,0,1,1,2,1,0,1,0,11,14.0,2,True
240,0022300087,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:17,6,7,0.857,3,3,1.0,1,1,1.0,0,1,1,1,1,0,2,0,16,6.0,3,True
241,0022300087,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,9.000000:26,2,3,0.667,1,1,1.0,2,2,1.0,1,0,1,0,0,0,1,0,7,-9.0,4,True
242,0022300096,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:50,1,3,0.333,1,3,0.333,0,0,0.0,1,0,1,1,0,0,1,0,3,-3.0,1,True
243,0022300096,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:42,0,1,0.0,0,1,0.0,0,0,0.0,0,2,2,3,0,0,0,0,0,-3.0,2,True
244,0022300096,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:20,1,4,0.25,1,3,0.333,4,4,1.0,0,1,1,1,0,1,0,1,7,-7.0,3,True
245,0022300096,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:34,4,8,0.5,4,7,0.571,2,2,1.0,0,3,3,1,0,0,0,0,14,11.0,4,True
246,0022300108,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,9.000000:34,5,7,0.714,3,5,0.6,3,3,1.0,0,1,1,0,0,0,3,0,16,-1.0,1,True
247,0022300108,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:03,1,2,0.5,0,1,0.0,0,0,0.0,0,1,1,2,2,0,0,0,2,-3.0,2,True
248,0022300108,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:27,4,6,0.667,2,3,0.667,2,4,0.5,0,3,3,3,0,0,0,1,12,9.0,3,True
249,0022300108,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,4.000000:58,5,7,0.714,2,4,0.5,0,0,0.0,0,0,0,0,0,0,0,0,12,8.0,4,True
250,0022300126,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:54,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,1,0,0,1,1,2,2.0,1,True
251,0022300126,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:33,2,4,0.5,2,3,0.667,0,0,0.0,0,2,2,1,0,0,4,1,6,0.0,2,True
252,0022300126,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:50,1,3,0.333,1,3,0.333,3,3,1.0,1,1,2,0,0,0,0,0,6,-7.0,3,True
253,0022300126,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:03,3,6,0.5,1,3,0.333,0,0,0.0,0,1,1,1,0,0,2,1,7,-1.0,4,True
254,0022300142,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,9.000000:31,3,5,0.6,3,5,0.6,2,3,0.667,0,0,0,2,0,0,2,0,11,4.0,1,False
255,0022300142,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:53,1,3,0.333,1,1,1.0,0,0,0.0,0,2,2,0,0,0,1,0,3,-8.0,2,False
256,0022300142,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:14,3,6,0.5,3,5,0.6,3,3,1.0,0,0,0,1,1,0,2,0,12,4.0,3,False
257,0022300142,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,5.000000:11,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,1,0,0,1,0,2,-6.0,4,False
258,0022300145,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:22,6,9,0.667,4,5,0.8,0,1,0.0,0,0,0,0,0,0,0,0,16,7.0,1,True
259,0022300145,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:21,1,6,0.167,1,5,0.2,1,1,1.0,0,0,0,0,0,0,0,0,4,4.0,2,True
260,0022300145,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:40,2,6,0.333,1,4,0.25,0,0,0.0,0,0,0,1,0,0,1,1,5,-8.0,3,True
261,0022300145,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:15,3,5,0.6,1,3,0.333,2,2,1.0,0,2,2,3,0,0,2,0,9,14.0,4,True
262,0022300169,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,9.000000:08,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,1,0,0,2,1,0,-10.0,1,False
263,0022300169,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:45,3,5,0.6,3,4,0.75,0,0,0.0,0,1,1,2,0,0,1,1,9,0.0,2,False
264,0022300169,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:03,1,3,0.333,1,3,0.333,4,4,1.0,0,0,0,0,0,0,0,0,7,4.0,3,False
265,0022300169,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,9.000000:32,2,7,0.286,2,4,0.5,1,1,1.0,1,2,3,1,1,0,0,0,7,-4.0,4,False
266,0022300176,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:22,2,4,0.5,1,1,1.0,3,3,1.0,0,0,0,1,0,0,1,0,8,1.0,1,False
267,0022300176,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:32,2,5,0.4,1,4,0.25,4,4,1.0,0,1,1,0,0,1,1,1,9,-12.0,2,False
268,0022300176,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,9.000000:32,5,12,0.417,2,8,0.25,1,1,1.0,0,1,1,0,1,0,1,0,13,13.0,3,False
269,0022300176,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,6.000000:07,0,3,0.0,0,1,0.0,0,0,0.0,1,0,1,1,0,0,1,0,0,-10.0,4,False
270,0022300186,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:43,5,8,0.625,1,3,0.333,2,3,0.667,1,2,3,2,1,0,0,0,13,6.0,1,False
271,0022300186,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:23,1,5,0.2,0,2,0.0,3,3,1.0,0,1,1,1,0,0,2,1,5,-6.0,2,False
272,0022300186,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:18,2,6,0.333,2,5,0.4,1,1,1.0,0,0,0,0,0,0,1,1,7,-8.0,3,False
273,0022300186,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,10.000000:44,3,6,0.5,2,3,0.667,5,5,1.0,0,1,1,0,0,0,2,0,13,4.0,4,False
274,0022300207,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:48,1,3,0.333,1,2,0.5,2,2,1.0,0,2,2,1,0,0,0,0,5,1.0,1,False
275,0022300207,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:50,3,5,0.6,1,2,0.5,0,0,0.0,0,3,3,0,0,0,1,2,7,11.0,2,False
276,0022300207,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,9.000000:18,2,5,0.4,1,2,0.5,0,0,0.0,0,1,1,2,0,0,1,0,5,-3.0,3,False
277,0022300207,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:20,1,6,0.167,1,3,0.333,2,2,1.0,0,1,1,0,0,0,0,0,5,-2.0,4,False
278,0022300207,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,5.000000:00,1,2,0.5,1,2,0.5,0,0,0.0,0,0,0,0,0,0,0,0,3,-7.0,5,False
279,0022300224,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:01,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,0,0,0,2,0,3,-5.0,1,True
280,0022300224,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:41,2,3,0.667,1,2,0.5,3,4,0.75,0,1,1,1,0,0,0,1,8,7.0,2,True
281,0022300224,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:05,2,4,0.5,1,2,0.5,0,0,0.0,0,2,2,0,0,0,1,0,5,1.0,3,True
282,0022300224,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,12.000000:00,3,6,0.5,2,4,0.5,8,8,1.0,0,1,1,0,0,0,1,1,16,-6.0,4,True
283,0022300236,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:17,2,4,0.5,1,3,0.333,2,2,1.0,0,0,0,2,0,0,1,0,7,6.0,1,False
284,0022300236,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:28,2,5,0.4,0,2,0.0,1,1,1.0,0,1,1,1,0,0,1,2,5,-13.0,2,False
285,0022300236,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:44,1,4,0.25,0,3,0.0,0,0,0.0,0,2,2,2,0,0,0,0,2,-4.0,3,False
286,0022300236,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,3.000000:13,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,2,-6.0,4,False
287,0022300273,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,9.000000:15,2,2,1.0,2,2,1.0,0,0,0.0,0,3,3,3,0,0,1,1,6,0.0,1,True
288,0022300273,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:47,0,4,0.0,0,4,0.0,1,2,0.5,0,2,2,1,0,1,1,1,1,-3.0,2,True
289,0022300273,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:54,3,4,0.75,1,2,0.5,1,1,1.0,0,1,1,3,1,0,0,0,8,0.0,3,True
290,0022300273,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:04,3,5,0.6,0,1,0.0,5,6,0.833,0,1,1,1,0,0,0,0,11,-1.0,4,True
291,0022300280,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,9.000000:51,2,3,0.667,2,3,0.667,0,0,0.0,0,2,2,5,0,0,0,0,6,13.0,1,False
292,0022300280,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:07,4,5,0.8,2,3,0.667,2,2,1.0,0,0,0,2,0,0,1,0,12,8.0,2,False
293,0022300280,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,9.000000:45,1,6,0.167,0,2,0.0,0,0,0.0,1,0,1,1,0,0,0,0,2,-10.0,3,False
294,0022300280,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:53,0,4,0.0,0,1,0.0,2,2,1.0,0,1,1,3,0,0,1,0,2,-9.0,4,False
295,0022300308,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:35,2,5,0.4,1,4,0.25,1,1,1.0,0,2,2,2,1,0,0,0,6,0.0,1,False
296,0022300308,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:15,3,4,0.75,2,3,0.667,2,2,1.0,0,0,0,0,0,0,0,1,10,-8.0,2,False
297,0022300308,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,8.000000:37,2,7,0.286,0,3,0.0,1,1,1.0,0,2,2,0,0,0,1,1,5,-5.0,3,False
298,0022300308,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:38,1,8,0.125,1,5,0.2,0,0,0.0,0,1,1,2,2,0,0,0,3,-2.0,4,False
299,0022300325,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,9.000000:14,1,4,0.25,1,3,0.333,0,0,0.0,0,2,2,1,0,0,0,1,3,2.0,1,False
300,0022300325,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,7.000000:32,2,4,0.5,1,3,0.333,2,2,1.0,0,0,0,2,0,0,1,2,7,-1.0,2,False
301,0022300325,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,9.000000:10,2,5,0.4,1,3,0.333,0,0,0.0,0,1,1,1,0,0,0,0,5,0.0,3,False
