,Team,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%.1,TOV%.1,DRB%,FT/FGA.1,Attend./G,Season,Win%,Champion
6,Houston Rockets,0.0,-0.0037641154328732496,0.004444444444444473,0.5909090909090908,0.6062992125984252,-0.00867052023121373,-0.08253968253968258,-0.11791044776119397,0.042553191489361764,0.025773195876288568,-0.015209125475285301,0.046132971506105847,-0.08396946564885499,0.007017543859649145,-0.01927710843373487,-0.00454545454545463,0.0,-0.2941176470588235,0.019354838709677358,-0.0982142857142857,0.03347280334728042,0.1594202898550725,41.0,41.0,-0.04878048780487809,0.04878048780487809,-0.76,-0.47,-1.23,0.0257142857142858,0.03428571428571425,-0.9,0.007751937984496138,-0.012121212121212088,0.6100628930817611,0.03816793893129766,0.03765690376569042,0.020689655172413834,-0.05095541401273884,0.03292181069958855,0.043933054393305415,-0.08275862068965512,0.010204081632653184,-0.1440329218106996,-0.054626727040520184,1997-98,0.5,0
7,Washington Wizards,0.047353760445682624,0.0426599749058969,0.004444444444444473,-0.11363636363636376,-0.0944881889763779,-0.02023121387283222,0.06984126984127004,0.0671641791044777,0.0,-0.061855670103092786,0.0,-0.062415196743555,0.04580152671755733,0.0,0.01686746987951815,0.05454545454545445,0.0,-0.0980392156862745,-0.0903225806451613,0.0,0.01673640167364021,-0.03260869565217395,42.0,40.0,0.04878048780487809,-0.04878048780487809,0.59,0.53,1.11,0.0019047619047618536,-0.004761904761904745,0.7,0.01661129568106312,-0.039393939393939426,-0.12578616352201255,-0.020992366412213803,-0.004184100418409997,-0.10344827586206895,-0.006369426751592355,-0.09876543209876543,0.006276150627614996,0.04137931034482767,0.013119533527696792,0.020576131687242816,0.1415882967607105,1997-98,0.5121951219512195,0
8,Chicago Bulls,0.04178272980501396,0.04015056461731503,0.0022222222222221255,-0.13636363636363646,-0.07874015748031493,-0.0664739884393063,0.06666666666666665,0.0626865671641792,0.0021276595744681437,-0.061855670103092786,-0.0684410646387833,0.008141112618724522,0.16030534351145032,0.042105263157894646,0.08192771084337336,0.08181818181818179,0.011904761904761862,-0.1568627450980392,-0.07096774193548383,-0.08035714285714268,0.011506276150627714,0.14855072463768115,62.0,20.0,0.4878048780487805,-0.4878048780487805,7.11,0.13,7.24,0.0257142857142858,-0.049523809523809526,7.9,-0.01439645625692132,-0.10606060606060619,-0.1132075471698114,-0.01526717557251911,-0.010460251046025104,-0.08275862068965512,0.13694267515923575,-0.09876543209876543,-0.043933054393305415,0.01379310344827589,0.029154518950437414,-0.09465020576131689,0.39243004760246136,1997-98,0.7560975609756098,1
9,Charlotte Hornets,0.008356545961002881,-0.02885821831869506,0.040000000000000036,-0.045454545454545525,-0.13385826771653542,0.1069364161849713,0.015873015873015817,-0.010447761194029903,0.025531914893617058,0.030927835051546504,0.015209125475285079,0.01899592944369055,-0.08396946564885499,0.0,-0.02168674698795181,0.07727272727272716,0.0,-0.2549019607843137,-0.01935483870967747,-0.044642857142857095,0.010460251046025215,0.05797101449275344,51.0,31.0,0.14634146341463405,-0.14634146341463417,2.0,0.45,2.45,0.023809523809523725,0.0028571428571428914,2.2,-0.009966777408637828,0.045454545454545414,-0.10691823899371078,0.03435114503816794,0.03556485355648542,0.006896551724137945,-0.031847133757961776,0.0658436213991771,0.03138075313807542,0.006896551724137945,0.03206997084548102,-0.07818930041152261,0.3587600139324276,1997-98,0.6219512195121951,0
10,Vancouver Grizzlies,0.022284122562674202,0.005018820577164185,0.017777777777777892,-0.09090909090909094,-0.13385826771653542,0.046242774566473965,0.03809523809523818,0.03134328358208949,0.006382978723404209,-0.005154639175257603,-0.0038022813688213253,0.0027137042062415073,0.007633587786259444,-0.010526315789473717,-0.002409638554216942,0.0863636363636362,-0.1071428571428572,-0.1568627450980392,0.10322580645161294,-0.013392857142856984,0.010460251046025215,-0.03985507246376818,19.0,63.0,-0.46341463414634143,0.46341463414634143,-7.3,-0.17,-7.47,-0.008571428571428674,0.06666666666666665,-7.9,0.019933554817275656,-0.00909090909090915,-0.1383647798742138,0.005725190839694694,0.008368200836819994,0.08965517241379306,0.0031847133757962887,-0.004115226337448541,0.060669456066945626,-0.10344827586206895,-0.024781341107871557,-0.012345679012345734,-0.06484384070590965,1997-98,0.23170731707317074,0
11,Indiana Pacers,-0.00835654596100266,-0.04767879548306142,0.04222222222222216,0.11363636363636354,-0.015748031496062964,0.12716763005780352,-0.025396825396825418,-0.055223880597014996,0.03191489361702127,0.025773195876288568,-0.011406844106463865,0.03663500678426046,-0.1832061068702291,0.0035087719298245723,-0.053012048192771166,0.045454545454545414,-0.059523809523809534,-0.11764705882352933,-0.08387096774193548,0.013392857142857206,0.004184100418409997,0.07608695652173902,58.0,24.0,0.4390243902439024,-0.4390243902439024,6.09,0.16,6.25,0.0323809523809524,-0.033333333333333326,6.9,-0.02657807308970095,0.03939393939393954,0.037735849056603765,0.04961832061068705,0.05020920502092063,-0.03448275862068961,-0.11146496815286622,0.07818930041152261,-0.05230125523012541,-0.006896551724137945,-0.011661807580174877,-0.028806584362139898,-0.08492975734355046,1997-98,0.7073170731707317,0
12,Boston Celtics,0.022284122562674202,0.06148055207026348,-0.03555555555555556,0.15909090909090895,0.1968503937007875,-0.040462427745664664,0.006349206349206327,0.03432835820895508,-0.02765957446808498,-0.1030927835051546,-0.0874524714828897,-0.014925373134328401,0.11450381679389321,-0.12631578947368427,-0.048192771084337394,0.00454545454545463,0.4285714285714286,-0.11764705882352933,0.04516129032258065,0.2008928571428572,0.00313807531380772,-0.1340579710144929,36.0,46.0,-0.19512195121951215,0.19512195121951215,-2.62,0.66,-1.96,-0.023809523809523836,0.0028571428571428914,-2.8,0.03322259136212624,-0.14242424242424256,0.13207547169811318,-0.038167938931297773,-0.029288702928870203,0.006896551724137945,0.04458598726114649,-0.15226337448559668,0.05439330543933063,0.31034482758620685,-0.026239067055393583,0.4115226337448561,0.05259491466388022,1997-98,0.43902439024390244,0
13,Los Angeles Clippers,-0.0055710306406684396,0.023839397741530544,-0.026666666666666727,0.4545454545454546,0.40944881889763773,0.034682080924855585,-0.06984126984126982,-0.04925373134328359,-0.019148936170212627,-0.07216494845360821,-0.049429657794676785,-0.018995929443690662,-0.03053435114503822,-0.024561403508771895,-0.026506024096385583,-0.15000000000000002,-0.09523809523809534,0.0980392156862746,0.03870967741935494,-0.004464285714285587,0.00313807531380772,-0.06884057971014501,17.0,65.0,-0.4878048780487805,0.4878048780487805,-7.37,-0.16,-7.53,-0.0161904761904762,0.059047619047619015,-7.9,0.023255813953488413,-0.07272727272727275,0.37735849056603765,-0.011450381679389277,-0.0020920502092049986,0.020689655172413834,-0.057324840764331086,-0.09053497942386823,0.04184100418410042,-0.1103448275862069,-0.036443148688046656,0.0,-0.4701033321722977,1997-98,0.2073170731707317,0
14,Atlanta Hawks,-0.01949860724233976,-0.027603513174404015,0.011111111111111072,-0.06818181818181834,-0.023622047244094446,-0.040462427745664664,-0.012698412698412653,-0.028358208955224007,0.017021276595744705,0.097938144329897,0.0722433460076044,0.02578018995929443,0.03053435114503822,0.03508771929824572,0.03614457831325302,-0.13181818181818172,-0.04761904761904767,0.17647058823529416,-0.04516129032258065,-0.0892857142857143,0.00313807531380772,0.06521739130434767,50.0,32.0,0.24390243902439024,-0.24390243902439024,3.51,0.34,3.85,0.030476190476190546,-0.00666666666666671,3.9,-0.02879291251384264,0.10303030303030303,0.0062893081761006275,0.01717557251908408,0.006276150627614996,-0.02758620689655178,0.07961783439490455,0.13168724279835398,-0.020920502092050097,-0.10344827586206895,0.007288629737609353,-0.2016460905349794,0.17508417508417518,1997-98,0.6097560975609756,0
15,Miami Heat,-0.030640668523676973,-0.031367628607277265,0.0,0.5227272727272727,0.4803149606299213,0.026011560693641744,-0.10793650793650789,-0.12985074626865678,0.023404255319148914,-0.030927835051546282,-0.034220532319391705,0.0027137042062415073,-0.04580152671755722,0.03508771929824572,0.012048192771084265,-0.027272727272727337,-0.03571428571428581,0.019607843137255054,-0.032258064516129004,0.0803571428571428,-0.006276150627614996,0.018115942028985588,55.0,27.0,0.36585365853658547,-0.36585365853658536,4.93,0.16,5.09,0.024761904761904763,-0.02857142857142858,5.6,-0.02657807308970095,-0.00303030303030305,0.5345911949685533,0.026717557251908497,0.03347280334728042,0.0,0.0031847133757962887,0.0,-0.05439330543933052,-0.020689655172413834,0.014577259475218707,0.057613168724279795,-0.12939742250087083,1997-98,0.6707317073170732,0
16,Toronto Raptors,0.008356545961002881,0.0426599749058969,-0.033333333333333326,0.022727272727272707,0.03937007874015741,-0.00867052023121373,0.0031746031746031633,0.04179104477611939,-0.03617021276595733,-0.07216494845360821,-0.04562737642585546,-0.02578018995929443,0.10687022900763354,-0.08070175438596494,-0.01927710843373487,-0.031818181818181746,0.11904761904761907,0.5882352941176472,0.07741935483870965,0.008928571428571619,-0.007322175732217495,-0.10144927536231885,16.0,66.0,-0.5853658536585367,0.5853658536585367,-9.27,0.94,-8.33,-0.03619047619047622,0.05714285714285716,-9.8,0.025470653377630104,-0.08484848484848495,0.0,-0.038167938931297773,-0.0334728033472802,0.04137931034482767,0.022292993630573354,-0.10699588477366251,0.06276150627615062,0.02758620689655178,-0.08309037900874627,-0.03292181069958855,-0.0405781957506095,1997-98,0.1951219512195122,0
17,Milwaukee Bucks,-0.00835654596100266,-0.021329987452948562,0.01333333333333342,-0.31818181818181823,-0.3228346456692913,0.023121387283236983,0.031746031746031855,0.03731343283582089,-0.0021276595744680327,0.046391752577319645,0.0038022813688212143,0.04070556309362283,-0.03816793893129766,-0.04210526315789476,-0.03855421686746996,-0.08636363636363631,0.059523809523809534,-0.13725490196078416,0.0903225806451613,0.044642857142857206,-0.011506276150627603,0.0,36.0,46.0,-0.14634146341463417,0.14634146341463405,-1.91,0.58,-1.33,-0.014285714285714235,0.005714285714285561,-2.1,-0.001107419712070845,0.027272727272727337,-0.30817610062893086,0.005725190839694694,-0.006276150627615107,0.08965517241379306,0.0,0.06995884773662553,0.014644351464435212,0.06896551724137923,0.007288629737609353,0.16049382716049365,-0.09659816556368284,1997-98,0.43902439024390244,0
18,Portland Trail Blazers,-0.01949860724233976,-0.021329987452948562,0.0022222222222221255,-0.09090909090909094,0.007874015748031704,-0.10693641618497107,-0.009523809523809601,-0.02686567164179099,0.01914893617021285,0.030927835051546504,0.03041825095057038,0.0,0.007633587786259444,0.08070175438596494,0.06024096385542177,-0.022727272727272707,-0.15476190476190488,0.11764705882352944,0.0903225806451613,0.013392857142857206,-0.013598326359832602,-0.05434782608695654,46.0,36.0,0.09756097560975618,-0.09756097560975607,1.4,-0.57,0.83,-0.00952380952380949,-0.024761904761904763,1.6,-0.0033222591362126463,0.05454545454545445,0.03144654088050314,0.0,-0.004184100418409997,0.08965517241379306,0.05095541401273884,0.053497942386831365,-0.03765690376569031,-0.07586206896551717,0.04081632653061251,0.024691358024691468,0.19453152211772906,1997-98,0.5609756097560976,0
19,Detroit Pistons,-0.027855153203342642,-0.025094102885821812,-0.0022222222222222365,-0.18181818181818188,-0.10236220472440938,-0.09826589595375712,-0.006349206349206327,-0.010447761194029903,0.006382978723404209,0.07216494845360844,0.06083650190114054,0.01085481682496603,-0.03053435114503822,0.0,-0.0072289156626504925,-0.11363636363636365,-0.011904761904761862,-0.17647058823529405,-0.058064516129032295,-0.017857142857142794,-0.014644351464435101,-0.01449275362318847,37.0,45.0,0.12195121951219523,-0.12195121951219512,1.57,0.37,1.95,0.0028571428571428914,-0.014285714285714235,1.8,-0.023255813953488302,0.08787878787878789,-0.07547169811320764,-0.001908396946564861,-0.012552301255230103,-0.03448275862068961,-0.015923566878980888,0.09876543209876543,-0.008368200836820106,0.020689655172413834,0.023323615160349975,0.0,0.1250435388366422,1997-98,0.45121951219512196,0
20,Philadelphia 76ers,-0.0362116991643453,-0.01882057716436636,-0.015555555555555545,-0.31818181818181823,-0.22047244094488183,-0.1329479768786127,0.0031746031746031633,0.0194029850746269,-0.01489361702127645,0.08762886597938158,0.09125475285171092,0.0,0.04580152671755733,-0.01754385964912286,0.004819277108433884,-0.040909090909090895,0.059523809523809534,0.17647058823529416,0.06451612903225801,0.022321428571428603,-0.024058577405857706,-0.07971014492753636,31.0,51.0,-0.1707317073170732,0.1707317073170731,-2.39,0.5,-1.89,-0.020952380952380945,0.003809523809523929,-2.6,0.00221483942414169,0.11212121212121207,-0.2075471698113207,-0.01908396946564883,-0.0334728033472802,0.0620689655172415,0.035031847133758065,0.11522633744855981,0.006276150627614996,0.04137931034482767,-0.01895043731778423,0.053497942386831365,-0.07198420991524435,1997-98,0.3780487804878049,0
21,Sacramento Kings,0.005571030640668662,0.02258469259723972,-0.01777777777777778,-0.20454545454545459,-0.2283464566929133,0.014450867052023142,0.03492063492063502,0.07014925373134329,-0.031914893617021156,-0.09278350515463907,-0.026615969581749055,-0.0678426051560379,0.01526717557251911,-0.014035087719298178,-0.002409638554216942,0.018181818181818077,-0.13095238095238104,0.0,0.0,-0.013392857142856984,-0.026150627615062816,-0.036231884057971064,27.0,55.0,-0.3902439024390244,0.3902439024390243,-5.59,-0.25,-5.83,-0.040000000000000036,0.018095238095238164,-6.1,0.019933554817275656,-0.048484848484848575,-0.23899371069182396,-0.041984732824427495,-0.029288702928870203,-0.013793103448275779,-0.03821656050955413,-0.1152263374485597,0.008368200836819994,-0.03448275862068961,-0.029154518950437303,-0.053497942386831254,-0.14274933240450483,1997-98,0.32926829268292684,0
22,San Antonio Spurs,-0.016713091922005652,-0.05269761606022583,0.040000000000000036,-0.15909090909090917,-0.17322834645669283,0.011560693641618602,0.006349206349206327,-0.03134328358208949,0.038297872340425476,-0.061855670103092786,0.0038022813688212143,-0.06648575305291726,-0.08396946564885499,0.12982456140350895,0.06506024096385543,0.018181818181818077,-0.25,0.3529411764705883,0.03870967741935494,-0.05803571428571419,-0.03242677824267781,0.03985507246376807,56.0,26.0,0.29268292682926833,-0.29268292682926833,3.99,-0.69,3.3,-0.011428571428571455,-0.05333333333333323,4.4,-0.0210409745293465,0.06060606060606055,-0.12578616352201255,0.013358778625954137,0.03138075313807542,0.07586206896551717,-0.02547770700636931,-0.008230452674897082,-0.08577405857740583,-0.1586206896551725,0.05247813411078739,-0.10288065843621397,0.10931150586322991,1997-98,0.6829268292682927,0
23,Cleveland Cavaliers,-0.04178272980501396,-0.050188205771643624,0.008888888888888946,-0.18181818181818188,-0.2283464566929133,0.07514450867052025,-0.025396825396825418,-0.016417910447761086,-0.008510638297872242,0.04123711340206193,0.015209125475285079,0.02578018995929443,-0.1145038167938931,-0.0035087719298245723,-0.033734939759036076,0.050000000000000044,0.1785714285714286,0.0,0.11612903225806459,0.0535714285714286,-0.03242677824267781,-0.10869565217391308,47.0,35.0,0.19512195121951215,-0.19512195121951215,2.73,0.33,3.06,-0.027619047619047654,-0.056190476190476235,3.0,-0.00442967884828338,0.06666666666666665,-0.18867924528301883,0.009541984732824416,0.0,0.13793103448275867,-0.04458598726114649,0.094650205761317,-0.03765690376569031,0.1586206896551725,0.036443148688046545,0.08641975308641991,-0.016486706141878527,1997-98,0.573170731707317,0
24,New York Knicks,-0.027855153203342642,-0.01882057716436636,-0.00666666666666671,0.06818181818181812,0.09448818897637801,-0.03179190751445071,-0.03809523809523807,-0.040298507462686595,0.0021276595744681437,-0.11855670103092775,-0.15969581749049422,0.04748982360922671,-0.09160305343511443,0.042105263157894646,0.002409638554216942,-0.009090909090909038,-0.08333333333333337,-0.33333333333333326,-0.01935483870967747,0.05803571428571441,-0.04184100418410042,0.09420289855072461,43.0,39.0,0.19512195121951215,-0.19512195121951215,2.46,0.28,2.74,-0.01904761904761909,-0.04476190476190478,2.7,-0.023255813953488302,-0.14242424242424256,0.11949685534591192,-0.005725190839694694,-0.004184100418409997,0.01379310344827589,-0.060509554140127375,-0.10288065843621397,-0.04811715481171541,0.01379310344827589,0.07871720116618075,0.16049382716049365,0.1472773714153024,1997-98,0.524390243902439,0
25,Dallas Mavericks,-0.02228412256267398,0.03387703889585958,-0.05111111111111111,0.15909090909090895,0.13385826771653542,0.03179190751445082,-0.04761904761904767,0.013432835820895717,-0.05957446808510636,-0.17525773195876282,-0.19391634980988603,0.02170963364993228,-0.061068702290076216,-0.024561403508771895,-0.033734939759036076,-0.15000000000000002,-0.059523809523809534,0.11764705882352944,-0.07096774193548383,-0.1071428571428571,-0.043933054393305304,-0.047101449275362306,20.0,62.0,-0.41463414634146345,0.41463414634146334,-6.11,-0.22,-6.33,-0.042857142857142816,0.020952380952381056,-6.7,-0.00442967884828338,-0.2212121212121212,0.10062893081761004,-0.04961832061068705,-0.041841004184100306,-0.06206896551724139,-0.12101910828025464,-0.2016460905349794,0.02092050209205021,-0.03448275862068961,-0.05102040816326536,-0.19753086419753085,-0.24399164054336464,1997-98,0.24390243902439024,0
26,Orlando Magic,-0.058495821727019504,-0.012547051442910906,-0.046666666666666745,-0.18181818181818188,-0.12598425196850394,-0.0664739884393063,-0.041269841269841345,0.010447761194029903,-0.04893617021276586,-0.02577319587628868,-0.0076045627376425395,-0.014925373134328401,0.0992366412213741,-0.056140350877193046,-0.0072289156626504925,-0.05909090909090908,-0.059523809523809534,0.05882352941176494,-0.012903225806451535,-0.1205357142857143,-0.05753138075313813,0.11594202898550732,41.0,41.0,-0.07317073170731703,0.07317073170731714,-1.07,0.54,-0.53,-0.02285714285714291,-0.011428571428571455,-1.2,-0.03543743078626804,0.003030303030302939,-0.1132075471698114,-0.04770992366412219,-0.05439330543933052,0.0,0.0891719745222932,-0.012345679012345734,0.0,0.020689655172413834,-0.024781341107871557,-0.16872427983539084,-0.006559851387437643,1997-98,0.5,0
27,Denver Nuggets,-0.09192200557103059,-0.01882057716436636,-0.07333333333333336,-0.20454545454545459,-0.1417322834645669,-0.0664739884393063,-0.07619047619047614,0.004477611940298498,-0.0787234042553191,0.04123711340206193,-0.0038022813688213253,0.04748982360922671,-0.03053435114503822,-0.07719298245614037,-0.06024096385542166,-0.14090909090909098,-0.03571428571428581,-0.05882352941176472,0.032258064516129004,0.0535714285714286,-0.06903765690376562,-0.03985507246376818,11.0,71.0,-0.7073170731707317,0.7073170731707317,-11.78,0.04,-11.74,-0.05714285714285716,0.06761904761904747,-13.1,-0.006644518272425182,0.015151515151515138,-0.12578616352201255,-0.05343511450381688,-0.07949790794979072,0.04137931034482767,-0.03821656050955413,0.0658436213991771,0.05857740585774063,-0.013793103448275779,-0.033527696793002826,0.17283950617283939,-0.31498897016138394,1997-98,0.13414634146341464,0
28,Golden State Warriors,-0.03342618384401097,0.05269761606022594,-0.08222222222222231,-0.4772727272727274,-0.3307086614173228,-0.21387283236994203,0.02857142857142847,0.12686567164179108,-0.08723404255319145,-0.14432989690721632,-0.11406844106463876,-0.03663500678426057,0.19847328244274798,0.05964912280701751,0.10602409638554211,-0.054545454545454564,-0.09523809523809534,0.07843137254901977,0.07741935483870965,0.013392857142857206,-0.07635983263598323,-0.061594202898550776,19.0,63.0,-0.5853658536585367,0.5853658536585367,-9.12,-0.08,-9.2,-0.0876190476190476,0.006666666666666599,-9.9,0.01218161683277974,-0.1575757575757576,-0.3647798742138364,-0.10687022900763354,-0.10669456066945604,0.04137931034482767,0.0732484076433122,-0.18930041152263366,-0.01882845188284521,-0.10344827586206895,0.0,0.016460905349794164,-0.29171020550330895,1997-98,0.23170731707317074,0
0,Sacramento Kings,0.12280701754385959,0.1010230179028131,0.01830663615560635,0.28888888888888875,0.4318181818181819,-0.09144542772861364,0.09764309764309775,0.03538461538461535,0.05908096280087527,-0.0585106382978724,0.003875968992248069,-0.061813186813186705,0.11904761904761907,0.08247422680412364,0.09352517985611497,0.09178743961352676,0.059523809523809534,-0.08000000000000007,0.0980392156862746,-0.08558558558558549,0.09388646288209612,-0.0611510791366906,27.0,23.0,-0.040000000000000036,0.040000000000000036,-0.42,-0.47,-0.89,0.004892367906066619,0.008806262230919737,-0.4,0.07986501687289072,-0.09090909090909094,0.3035714285714284,0.005870841487279899,0.027896995708154515,0.006849315068493178,0.013245033112582849,-0.14583333333333337,0.010729613733905463,-0.06164383561643838,-0.03008595988538676,-0.2666666666666667,-0.009461856889414588,1998-99,0.54,0
1,Los Angeles Lakers,0.07602339181286522,0.006393861892583175,0.07093821510297493,0.06666666666666665,0.037878787878787845,0.03834808259586997,0.07744107744107742,0.0,0.07658643326039383,0.09042553191489366,0.16666666666666674,-0.061813186813186705,-0.015873015873015817,0.01718213058419238,0.007194244604316502,0.05797101449275366,-0.07142857142857151,0.14000000000000012,-0.013071895424836666,0.10810810810810811,0.0807860262008735,-0.010791366906474864,31.0,19.0,0.19999999999999996,-0.19999999999999996,3.02,-0.35,2.68,0.05283757338551842,0.020547945205479312,3.3,0.030371203599550034,0.15757575757575748,0.03571428571428559,0.052837573385518644,0.06866952789699554,-0.03424657534246578,0.013245033112582849,0.08750000000000013,0.0042918454935623185,-0.08904109589041087,0.005730659025787954,0.11250000000000004,0.01714961561206385,1998-99,0.62,0
2,Phoenix Suns,0.049707602339181145,0.024296675191815664,0.027459954233409745,0.15555555555555567,0.06060606060606055,0.09734513274336276,0.03367003367003374,0.01538461538461533,0.017505470459518557,-0.015957446808510634,-0.05813953488372092,0.04395604395604402,-0.04761904761904756,-0.024054982817869552,-0.033573141486810676,0.20772946859903385,0.059523809523809534,-0.19999999999999996,-0.11111111111111116,-0.08108108108108114,0.04366812227074246,0.05395683453237421,27.0,23.0,0.15999999999999992,-0.16000000000000003,2.26,-0.11,2.15,0.03522504892367895,0.010763209393346296,2.5,0.01237345331833506,-0.0818181818181819,0.04166666666666652,0.02935420743639927,0.03218884120171661,-0.1095890410958904,-0.05960264900662249,-0.03749999999999987,0.040772532188841026,0.0547945205479452,0.0,-0.09999999999999998,0.11714961561206394,1998-99,0.54,0
3,Seattle SuperSonics,0.02631578947368407,0.01662404092071612,0.011441647597254079,0.37777777777777777,0.36363636363636376,0.014749262536873031,-0.026936026936026924,-0.05384615384615388,0.028446389496717517,-0.021276595744680993,0.050387596899224896,-0.06456043956043944,0.0714285714285714,-0.024054982817869552,0.007194244604316502,0.048309178743961345,-0.059523809523809534,-0.19999999999999996,0.0,-0.05855855855855863,0.0360262008733625,0.1223021582733812,25.0,25.0,-0.07999999999999996,0.08000000000000007,-1.08,-0.35,-1.43,0.02739726027397249,0.03913894324853229,-1.2,0.00787401574803126,0.03333333333333344,0.3452380952380951,0.015655577299412915,0.03218884120171661,-0.020547945205479423,0.056291390728476776,-0.033333333333333215,0.04935622317596566,-0.03424657534246578,-0.017191977077363974,-0.11249999999999993,0.00958013010053227,1998-99,0.5,0
4,Portland Trail Blazers,0.020467836257309857,0.011508951406649537,0.011441647597254079,0.08888888888888902,0.022727272727272707,0.0737463126843656,0.010101010101010166,0.009230769230769154,0.0,0.06382978723404253,0.046511627906976605,0.02060439560439553,0.023809523809523947,0.07903780068728516,0.06235011990407657,0.03864734299516903,-0.023809523809523947,0.15999999999999992,0.006535947712418277,0.013513513513513598,0.03493449781659397,-0.014388489208633115,35.0,15.0,0.43999999999999995,-0.43999999999999995,6.36,-0.69,5.67,0.02544031311154593,-0.044031311154598796,7.1,0.003374578177727683,0.03333333333333344,0.017857142857142794,0.019569471624266255,0.015021459227467782,-0.006849315068493178,0.052980132450331174,0.054166666666666696,-0.045064377682403456,0.020547945205479534,0.02865329512893977,-0.029166666666666563,0.15091661738616202,1998-99,0.7,0
5,Indiana Pacers,0.011695906432748426,-0.011508951406649648,0.02517162471395884,0.3111111111111111,0.21212121212121215,0.08554572271386429,-0.03367003367003363,-0.056923076923076965,0.026258205689277725,0.037234042553191404,-0.046511627906976716,0.09340659340659352,-0.08730158730158732,-0.003436426116838587,-0.02877697841726623,-0.02898550724637672,-0.25,-0.09999999999999998,-0.15032679738562094,-0.027027027027026973,0.033842794759825434,0.1079136690647482,33.0,17.0,0.28,-0.28,3.74,0.12,3.86,0.06360078277886494,0.021526418786692814,4.3,-0.028121484814398245,-0.036363636363636376,0.23214285714285698,0.050880626223092085,0.0429184549356223,-0.12328767123287665,-0.04966887417218546,0.054166666666666696,-0.012875536480686733,-0.13013698630136994,0.0014326647564470996,-0.01666666666666672,-0.04311058545239499,1998-99,0.66,0
6,Houston Rockets,0.02631578947368407,-0.02813299232736577,0.05720823798627017,0.48888888888888893,0.38636363636363646,0.08554572271386429,-0.043771043771043794,-0.11230769230769222,0.07658643326039383,-0.07978723404255317,-0.08139534883720934,0.0013736263736263687,-0.1507936507936508,0.05841924398625431,-0.004796163069544446,0.024154589371980784,-0.08333333333333337,0.040000000000000036,0.05882352941176472,-0.1351351351351351,0.028384279475982543,0.06474820143884896,31.0,19.0,0.15999999999999992,-0.16000000000000003,2.32,-0.93,1.39,0.03131115459882583,0.006849315068493178,2.5,-0.0011248593925760053,-0.051515151515151514,0.4345238095238093,0.066536203522505,0.0858369098712446,0.08219178082191791,-0.07947019867549665,-0.04999999999999993,-0.010729613733905574,-0.15068493150684925,0.0014326647564470996,-0.21666666666666667,-0.03696037847427558,1998-99,0.62,0
7,Denver Nuggets,-0.01754385964912286,0.020460358056265893,-0.03661327231121281,0.33333333333333326,0.3939393939393938,-0.03244837758112096,-0.07070707070707061,-0.056923076923076965,-0.015317286652078765,0.07446808510638281,0.027131782945736482,0.04670329670329676,0.023809523809523947,-0.04467353951890041,-0.021582733812949728,-0.06280193236714982,-0.1071428571428572,0.10000000000000009,-0.0326797385620915,0.03153153153153143,0.020742358078602585,-0.1151079136690647,14.0,36.0,-0.43999999999999995,0.43999999999999995,-6.6,-0.07,-6.67,0.008806262230919737,0.08023483365949113,-7.3,0.017997750281214753,0.0060606060606061,0.375,0.0,-0.015021459227467782,-0.047945205479452024,-0.0033112582781456013,0.054166666666666696,0.07081545064377681,-0.09589041095890416,-0.00859598853868182,0.03333333333333344,-0.29751626256652863,1998-99,0.28,0
8,Utah Jazz,-0.014619883040935644,-0.07416879795396414,0.06407322654462244,-0.37777777777777777,-0.40909090909090906,0.06489675516224169,0.04040404040404044,-0.006153846153846287,0.045951859956236296,0.23404255319148937,0.1705426356589146,0.0535714285714286,-0.11904761904761907,0.03780068728522323,-0.009592326139088891,0.16425120772946866,-0.04761904761904767,0.10000000000000009,0.065359477124183,0.022522522522522515,0.018558951965065518,0.08992805755395694,37.0,13.0,0.48,-0.48,6.52,-0.99,5.54,0.03522504892367895,-0.03718199608610562,7.4,-0.021372328458942658,0.26363636363636345,-0.36309523809523814,0.066536203522505,0.040772532188841026,0.09589041095890405,-0.0066225165562913135,0.3333333333333335,-0.05364806866952798,-0.013698630136986245,0.008595988538682153,0.008333333333333304,0.16646954464813724,1998-99,0.74,0
9,Boston Celtics,0.06140350877192957,0.06521739130434767,-0.0022883295194507935,0.22222222222222232,0.1515151515151516,0.06194690265486713,0.04040404040404044,0.0476923076923077,-0.008752735229759279,-0.20744680851063835,-0.16666666666666674,-0.0494505494505495,0.0793650793650793,0.0034364261168384758,0.02637889688249384,0.03864734299516903,0.08333333333333326,0.020000000000000018,0.05228758169934644,0.07657657657657646,0.015283842794759916,-0.12589928057553956,19.0,31.0,-0.12,0.1200000000000001,-1.86,0.11,-1.75,-0.017612524461839474,0.001956947162426559,-2.0,0.02924634420697414,-0.2151515151515152,0.08333333333333326,-0.019569471624266144,0.006437768240343145,0.013698630136986356,0.013245033112582849,-0.25416666666666665,-0.0021459227467811592,0.06849315068493156,-0.005730659025787843,0.1958333333333333,0.04222353636901244,1998-99,0.38,0
